h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.33266,0.700577,1.33266,0.700577,"{'att': 280, 'def': 28}","{'att': 390, 'def': 28}",11,2,2,0,1.8778,w,2023-08-12 19:30:00,1,0,0,3,0.632083
a,2.8802,1.81328,2.8802,1.81328,"{'att': 266, 'def': 25}","{'att': 281, 'def': 17}",15,4,3,1,2.0391,w,2023-08-19 17:30:00,1,0,0,3,1.0669199999999999
a,1.6167,1.17827,0.873424,1.17827,"{'att': 176, 'def': 22}","{'att': 371, 'def': 21}",7,6,1,0,1.7501,w,2023-08-25 19:30:00,1,0,0,3,-0.30484599999999995
h,2.64665,0.893748,2.64665,0.893748,"{'att': 82, 'def': 16}","{'att': 381, 'def': 19}",16,2,2,1,2.5325,w,2023-09-02 14:15:00,1,0,0,3,1.7529020000000002
h,2.56902,2.1546,2.56902,2.1546,"{'att': 310, 'def': 23}","{'att': 314, 'def': 21}",11,7,2,1,1.6848,w,2023-09-17 19:00:00,1,0,0,3,0.41442000000000023
a,0.847915,1.79578,0.847915,1.79578,"{'att': 212, 'def': 20}","{'att': 262, 'def': 16}",13,2,1,3,0.6507000000000001,l,2023-09-24 19:00:00,0,0,1,0,-0.947865
h,2.71542,0.618032,2.71542,0.618032,"{'att': 420, 'def': 16}","{'att': 308, 'def': 20}",15,8,2,0,2.6687999999999996,w,2023-09-27 17:00:00,1,0,0,3,2.097388
a,2.78602,2.17781,2.78602,2.17781,"{'att': 309, 'def': 22}","{'att': 320, 'def': 39}",6,6,3,0,1.8027999999999997,w,2023-09-30 16:30:00,1,0,0,3,0.6082100000000001
h,4.47802,0.164111,3.66172,0.164111,"{'att': 186, 'def': 21}","{'att': 441, 'def': 16}",13,3,4,0,2.996,w,2023-10-07 14:15:00,1,0,0,3,3.4976089999999997
a,2.17904,1.8723,2.17904,1.8723,"{'att': 277, 'def': 9}","{'att': 343, 'def': 13}",3,4,1,1,1.6098000000000001,d,2023-10-21 16:30:00,0,1,0,1,0.30674
a,0.959404,1.32038,0.959404,1.32038,"{'att': 376, 'def': 35}","{'att': 286, 'def': 21}",10,3,2,1,1.0209000000000001,w,2023-10-28 14:15:00,1,0,0,3,-0.3609760000000001
h,1.85349,0.134981,1.85349,0.134981,"{'att': 187, 'def': 31}","{'att': 284, 'def': 15}",14,0,0,0,2.6588,d,2023-11-05 20:00:00,0,1,0,1,1.718509
h,1.90598,2.03068,1.90598,2.03068,"{'att': 252, 'def': 18}","{'att': 358, 'def': 33}",4,2,5,1,1.2418,w,2023-11-11 20:00:00,1,0,0,3,-0.12469999999999981
