h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.581247,2.49549,0.581247,2.49549,"{'att': 254, 'def': 18}","{'att': 318, 'def': 18}",10,9,0,2,0.19,l,2023-08-19 18:45:00,0,0,1,0,-1.9142430000000004
h,2.0469,1.13824,2.0469,1.13824,"{'att': 234, 'def': 25}","{'att': 255, 'def': 14}",8,6,2,0,2.0187,w,2023-08-26 16:30:00,1,0,0,3,0.90866
a,0.37036,1.96499,0.37036,1.96499,"{'att': 239, 'def': 18}","{'att': 400, 'def': 20}",3,13,0,3,0.2824,l,2023-09-02 18:45:00,0,0,1,0,-1.59463
h,3.29559,0.895727,3.29559,0.134428,"{'att': 201, 'def': 25}","{'att': 227, 'def': 18}",14,2,1,1,2.7618,d,2023-09-17 13:00:00,0,1,0,1,3.161162
a,1.80956,1.02354,1.80956,0.262245,"{'att': 254, 'def': 12}","{'att': 338, 'def': 24}",6,10,1,1,2.0417,d,2023-09-23 18:45:00,0,1,0,1,1.547315
h,1.02777,1.04179,1.02777,1.04179,"{'att': 300, 'def': 17}","{'att': 264, 'def': 25}",3,2,0,0,1.2878,d,2023-09-28 16:30:00,0,1,0,1,-0.014019999999999921
a,1.84951,1.49022,1.84951,1.49022,"{'att': 205, 'def': 14}","{'att': 318, 'def': 16}",10,10,1,0,1.6786999999999999,w,2023-10-02 16:30:00,1,0,0,3,0.3592899999999999
h,3.73783,0.999628,2.97653,0.999628,"{'att': 170, 'def': 16}","{'att': 361, 'def': 23}",7,3,3,0,2.8099,w,2023-10-08 10:30:00,1,0,0,3,1.976902
a,0.423669,2.53278,0.423669,2.53278,"{'att': 201, 'def': 15}","{'att': 253, 'def': 23}",4,15,0,1,0.1851,l,2023-10-22 10:30:00,0,0,1,0,-2.109111
h,0.40283,1.05616,0.40283,1.05616,"{'att': 236, 'def': 22}","{'att': 337, 'def': 20}",7,2,1,1,0.6766,d,2023-10-29 14:00:00,0,1,0,1,-0.65333
a,1.39014,1.12724,1.39014,1.12724,"{'att': 205, 'def': 16}","{'att': 329, 'def': 8}",3,8,3,1,1.5920999999999998,w,2023-11-05 11:30:00,1,0,0,3,0.2628999999999999
h,1.16628,0.819686,1.16628,0.819686,"{'att': 312, 'def': 15}","{'att': 238, 'def': 32}",1,15,1,1,1.6712,d,2023-11-11 19:45:00,0,1,0,1,0.34659399999999996
