h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.834224,0.829951,0.834224,0.829951,"{'att': 150, 'def': 29}","{'att': 177, 'def': 45}",4,4,1,1,1.2471,d,2016-08-19 22:45:00,0,1,0,1,0.004272999999999971
a,0.43567,0.449707,0.43567,0.449707,"{'att': 203, 'def': 25}","{'att': 168, 'def': 27}",3,5,2,2,1.2348,d,2016-08-27 00:00:00,0,1,0,1,-0.014037000000000022
h,1.05974,2.47884,1.05974,1.73556,"{'att': 229, 'def': 28}","{'att': 189, 'def': 27}",4,5,0,2,0.43460000000000004,l,2016-09-10 20:15:00,0,0,1,0,-0.6758200000000001
a,0.645227,0.869251,0.645227,0.125973,"{'att': 383, 'def': 38}","{'att': 129, 'def': 20}",5,8,0,1,0.9869000000000001,l,2016-09-17 22:45:00,0,0,1,0,0.519254
h,0.474926,1.77918,0.474926,1.77918,"{'att': 183, 'def': 24}","{'att': 186, 'def': 28}",7,2,2,1,0.30269999999999997,w,2016-09-20 22:00:00,1,0,0,3,-1.304254
a,0.786565,0.741813,0.786565,0.741813,"{'att': 173, 'def': 25}","{'att': 155, 'def': 35}",2,2,0,1,1.33,l,2016-09-23 22:45:00,0,0,1,0,0.044752000000000014
h,1.38797,0.599527,1.38797,0.599527,"{'att': 143, 'def': 32}","{'att': 227, 'def': 28}",7,1,2,1,2.0463,w,2016-10-02 20:30:00,1,0,0,3,0.7884429999999999
a,0.419972,1.34202,0.419972,1.34202,"{'att': 211, 'def': 33}","{'att': 227, 'def': 39}",4,6,1,1,0.49870000000000003,d,2016-10-16 14:00:00,0,1,0,1,-0.922048
h,3.12089,1.18794,2.37761,1.18794,"{'att': 219, 'def': 27}","{'att': 216, 'def': 28}",7,4,4,0,2.539,w,2016-10-23 20:30:00,1,0,0,3,1.1896699999999998
a,0.244565,1.96583,0.244565,1.96583,"{'att': 253, 'def': 26}","{'att': 232, 'def': 23}",1,6,2,4,0.2269,l,2016-10-29 20:30:00,0,0,1,0,-1.721265
h,1.92978,1.27243,1.92978,1.27243,"{'att': 98, 'def': 17}","{'att': 184, 'def': 27}",5,7,3,2,1.8311,w,2016-11-04 23:45:00,1,0,0,3,0.6573500000000001
a,0.55807,1.44819,0.55807,1.44819,"{'att': 272, 'def': 19}","{'att': 59, 'def': 26}",0,11,0,0,0.6898,d,2016-11-19 19:15:00,0,1,0,1,-0.8901200000000001
h,1.28044,2.70531,0.537159,1.96203,"{'att': 296, 'def': 22}","{'att': 144, 'def': 24}",2,5,4,3,0.47430000000000005,w,2016-11-26 16:00:00,1,0,0,3,-1.424871
a,0.849918,0.524646,0.849918,0.524646,"{'att': 165, 'def': 21}","{'att': 221, 'def': 30}",5,4,2,2,1.6209000000000002,d,2016-12-04 23:45:00,0,1,0,1,0.325272
h,2.80255,0.963052,2.80255,0.963052,"{'att': 237, 'def': 23}","{'att': 217, 'def': 26}",4,4,1,1,2.5867999999999998,d,2016-12-09 23:45:00,0,1,0,1,1.839498
a,0.618725,2.71147,0.618725,2.71147,"{'att': 363, 'def': 39}","{'att': 162, 'def': 20}",5,11,1,4,0.1005,l,2016-12-17 23:45:00,0,0,1,0,-2.092745
a,0.713817,1.81695,0.713817,1.81695,"{'att': 261, 'def': 34}","{'att': 222, 'def': 18}",5,2,1,3,0.47550000000000003,l,2017-01-08 21:30:00,0,0,1,0,-1.1031330000000001
h,0.67373,0.927504,0.67373,0.927504,"{'att': 289, 'def': 30}","{'att': 150, 'def': 23}",5,5,0,2,1.0659,l,2017-01-16 23:45:00,0,0,1,0,-0.25377399999999994
