h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.24958,1.2977,1.24958,1.2977,"{'att': 306, 'def': 14}","{'att': 159, 'def': 18}",3,8,2,2,1.2773,d,2023-08-13 13:00:00,0,1,0,1,-0.04812000000000016
h,0.866995,1.60466,0.866995,1.60466,"{'att': 191, 'def': 25}","{'att': 245, 'def': 35}",11,3,1,2,0.7685,l,2023-08-20 13:00:00,0,0,1,0,-0.737665
a,0.41475,3.49731,0.41475,3.49731,"{'att': 409, 'def': 30}","{'att': 269, 'def': 16}",5,15,2,2,0.0298,d,2023-08-27 11:00:00,0,1,0,1,-3.08256
h,1.70033,0.675614,1.70033,0.675614,"{'att': 391, 'def': 18}","{'att': 283, 'def': 11}",7,7,3,0,2.1708000000000003,w,2023-09-03 13:00:00,1,0,0,3,1.0247159999999997
a,1.25165,1.83314,1.25165,1.83314,"{'att': 338, 'def': 28}","{'att': 231, 'def': 24}",4,17,0,0,0.9455000000000001,d,2023-09-17 18:45:00,0,1,0,1,-0.5814900000000001
h,1.01727,0.716065,1.01727,0.716065,"{'att': 359, 'def': 20}","{'att': 150, 'def': 25}",3,8,2,1,1.6346000000000003,w,2023-09-24 13:00:00,1,0,0,3,0.30120499999999995
h,1.05835,1.38688,1.05835,1.38688,"{'att': 449, 'def': 32}","{'att': 278, 'def': 21}",4,7,0,2,1.0787,l,2023-10-01 13:00:00,0,0,1,0,-0.32853
a,0.131369,3.00689,0.131369,3.00689,"{'att': 409, 'def': 20}","{'att': 284, 'def': 16}",1,11,0,3,0.014599999999999998,l,2023-10-08 11:00:00,0,0,1,0,-2.875521
h,1.84471,1.96292,1.84471,1.96292,"{'att': 298, 'def': 23}","{'att': 201, 'def': 26}",2,11,0,0,1.281,d,2023-10-20 19:00:00,0,1,0,1,-0.11820999999999993
a,0.890469,0.469858,0.890469,0.469858,"{'att': 202, 'def': 26}","{'att': 283, 'def': 23}",6,3,0,0,1.7334999999999998,d,2023-10-29 14:00:00,0,1,0,1,0.42061099999999996
a,1.21056,2.31734,1.21056,1.55724,"{'att': 252, 'def': 14}","{'att': 254, 'def': 29}",4,8,2,1,0.5715,w,2023-11-05 14:00:00,1,0,0,3,-0.3466799999999999
h,1.12627,0.968375,0.366171,0.968375,"{'att': 304, 'def': 18}","{'att': 143, 'def': 26}",2,7,0,0,1.4856000000000003,d,2023-11-11 20:00:00,0,1,0,1,-0.602204
