h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.13087,2.79803,1.13087,2.79803,"{'att': 301, 'def': 24}","{'att': 136, 'def': 16}",3,17,2,5,0.4179,l,2022-08-15 16:30:00,0,0,1,0,-1.6671599999999998
a,2.46808,1.13475,2.46808,1.13475,"{'att': 166, 'def': 27}","{'att': 139, 'def': 16}",4,4,1,1,2.3346999999999998,d,2022-08-21 18:45:00,0,1,0,1,1.3333300000000001
h,0.369511,0.843159,0.369511,0.843159,"{'att': 177, 'def': 31}","{'att': 176, 'def': 12}",4,7,0,1,0.8359,l,2022-08-28 16:30:00,0,0,1,0,-0.473648
a,0.589249,0.778503,0.589249,0.778503,"{'att': 155, 'def': 21}","{'att': 159, 'def': 17}",7,6,1,1,1.1226,d,2022-08-31 16:30:00,0,1,0,1,-0.18925399999999992
h,2.3433,0.798714,2.3433,0.798714,"{'att': 138, 'def': 22}","{'att': 159, 'def': 21}",8,8,2,1,2.4329,w,2022-09-04 16:00:00,1,0,0,3,1.5445860000000002
a,0.40445,1.84525,0.40445,1.84525,"{'att': 282, 'def': 32}","{'att': 149, 'def': 11}",5,9,0,2,0.3216,l,2022-09-11 16:00:00,0,0,1,0,-1.4408
a,0.608308,2.8313,0.608308,2.07,"{'att': 113, 'def': 20}","{'att': 190, 'def': 31}",6,5,0,2,0.134,l,2022-09-18 13:00:00,0,0,1,0,-1.4616919999999998
h,0.284674,2.17728,0.284674,2.17728,"{'att': 294, 'def': 14}","{'att': 106, 'def': 17}",5,12,1,2,0.1897,l,2022-10-03 18:45:00,0,0,1,0,-1.8926060000000002
a,0.947745,0.975817,0.947745,0.975817,"{'att': 166, 'def': 22}","{'att': 250, 'def': 20}",5,3,1,2,1.3371,l,2022-10-09 13:00:00,0,0,1,0,-0.028072000000000097
h,1.93604,1.7368,1.93604,1.7368,"{'att': 212, 'def': 15}","{'att': 150, 'def': 11}",9,5,1,2,1.5090000000000001,l,2022-10-16 18:45:00,0,0,1,0,0.19924000000000008
a,1.60903,1.45562,1.60903,1.45562,"{'att': 216, 'def': 24}","{'att': 216, 'def': 12}",6,6,1,2,1.5078999999999998,l,2022-10-24 18:45:00,0,0,1,0,0.15341000000000005
h,0.288065,3.03255,0.288065,3.03255,"{'att': 362, 'def': 15}","{'att': 130, 'def': 22}",3,9,1,3,0.0315,l,2022-10-31 17:30:00,0,0,1,0,-2.744485
a,0.247304,0.739437,0.247304,0.739437,"{'att': 360, 'def': 21}","{'att': 74, 'def': 11}",2,12,0,2,0.7833,l,2022-11-06 14:00:00,0,0,1,0,-0.49213300000000004
h,1.14515,0.877959,1.14515,0.877959,"{'att': 250, 'def': 18}","{'att': 152, 'def': 13}",4,5,0,1,1.595,l,2022-11-10 17:30:00,0,0,1,0,0.26719099999999985
h,2.16554,0.752225,2.16554,0.752225,"{'att': 193, 'def': 18}","{'att': 142, 'def': 26}",6,5,1,2,2.3908,l,2022-11-13 14:00:00,0,0,1,0,1.4133149999999999
a,1.41144,0.468743,1.41144,0.468743,"{'att': 313, 'def': 23}","{'att': 126, 'def': 14}",4,5,1,1,2.2024,d,2023-01-04 13:30:00,0,1,0,1,0.942697
h,1.92775,0.810314,1.92775,0.810314,"{'att': 220, 'def': 24}","{'att': 167, 'def': 18}",6,6,2,0,2.2914,w,2023-01-09 17:30:00,1,0,0,3,1.117436
a,0.183795,0.608402,0.183795,0.608402,"{'att': 323, 'def': 18}","{'att': 179, 'def': 18}",4,2,0,1,0.7746,l,2023-01-14 19:45:00,0,0,1,0,-0.424607
h,0.625033,0.835357,0.625033,0.835357,"{'att': 207, 'def': 23}","{'att': 155, 'def': 27}",3,6,2,0,1.0922999999999998,w,2023-01-21 14:00:00,1,0,0,3,-0.21032400000000007
a,0.486279,2.4832,0.486279,2.4832,"{'att': 198, 'def': 19}","{'att': 184, 'def': 17}",5,11,1,1,0.24319999999999997,d,2023-01-30 19:45:00,0,1,0,1,-1.996921
h,1.21157,0.755429,1.21157,0.755429,"{'att': 325, 'def': 25}","{'att': 152, 'def': 23}",3,10,1,1,1.7572,d,2023-02-06 17:30:00,0,1,0,1,0.456141
h,1.41093,0.83116,1.41093,0.83116,"{'att': 273, 'def': 23}","{'att': 132, 'def': 31}",3,5,1,0,1.83,w,2023-02-13 17:30:00,1,0,0,3,0.57977
a,0.578592,1.21643,0.578592,1.21643,"{'att': 191, 'def': 28}","{'att': 285, 'def': 35}",3,6,0,1,0.7456,l,2023-02-19 19:45:00,0,0,1,0,-0.6378379999999999
h,1.79742,1.9106,1.79742,1.9106,"{'att': 211, 'def': 23}","{'att': 214, 'def': 24}",6,4,0,3,1.3315,l,2023-02-27 17:30:00,0,0,1,0,-0.11318000000000006
a,0.96044,1.17042,0.96044,1.17042,"{'att': 249, 'def': 14}","{'att': 76, 'def': 13}",7,13,0,0,1.1793,d,2023-03-05 11:30:00,0,1,0,1,-0.20998000000000006
h,0.584744,1.07345,0.584744,1.07345,"{'att': 400, 'def': 24}","{'att': 207, 'def': 21}",6,7,1,1,0.8578999999999999,d,2023-03-12 14:00:00,0,1,0,1,-0.488706
a,1.24738,1.63263,1.24738,1.63263,"{'att': 175, 'def': 20}","{'att': 257, 'def': 18}",1,8,1,3,0.9942,l,2023-03-19 11:30:00,0,0,1,0,-0.3852500000000001
a,0.406105,1.62901,0.406105,1.62901,"{'att': 288, 'def': 32}","{'att': 203, 'def': 23}",4,4,0,1,0.38360000000000005,l,2023-04-01 18:45:00,0,0,1,0,-1.2229050000000001
h,0.274094,1.66876,0.274094,1.66876,"{'att': 243, 'def': 17}","{'att': 185, 'def': 25}",1,16,2,1,0.3075,w,2023-04-08 16:30:00,1,0,0,3,-1.394666
a,0.356606,0.325523,0.356606,0.325523,"{'att': 450, 'def': 15}","{'att': 82, 'def': 19}",2,9,0,0,1.2766000000000002,d,2023-04-15 16:00:00,0,1,0,1,0.031082999999999972
h,1.58693,1.54636,0.825634,1.54636,"{'att': 394, 'def': 14}","{'att': 105, 'def': 22}",1,14,2,1,1.4095,w,2023-04-21 18:45:00,1,0,0,3,-0.720726
a,0.863565,0.547558,0.863565,0.547558,"{'att': 221, 'def': 17}","{'att': 170, 'def': 15}",9,1,1,1,1.6005,d,2023-04-30 13:00:00,0,1,0,1,0.31600700000000004
h,0.654593,3.16521,0.654593,3.16521,"{'att': 529, 'def': 9}","{'att': 111, 'def': 18}",5,9,0,6,0.14489999999999997,l,2023-05-03 19:00:00,0,0,1,0,-2.510617
a,0.591222,0.552346,0.591222,0.552346,"{'att': 172, 'def': 20}","{'att': 157, 'def': 18}",3,6,1,0,1.3653,w,2023-05-07 18:45:00,1,0,0,3,0.03887600000000002
