h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.67817,0.804505,1.67817,0.804505,"{'att': 102, 'def': 16}","{'att': 423, 'def': 22}",11,7,0,0,2.0593,d,2023-08-13 19:30:00,0,1,0,1,0.8736649999999999
h,3.42524,1.11132,3.42524,1.11132,"{'att': 98, 'def': 22}","{'att': 231, 'def': 20}",10,2,2,0,2.649,w,2023-08-20 17:30:00,1,0,0,3,2.31392
a,2.95807,1.87195,2.95807,1.87195,"{'att': 219, 'def': 29}","{'att': 351, 'def': 24}",20,11,4,3,2.0747,w,2023-08-27 15:30:00,1,0,0,3,1.0861200000000002
a,1.77255,0.801843,1.02927,0.801843,"{'att': 90, 'def': 21}","{'att': 334, 'def': 17}",11,8,2,1,2.2399999999999998,w,2023-09-03 19:00:00,1,0,0,3,0.22742699999999993
h,2.54628,0.852869,2.54628,0.852869,"{'att': 203, 'def': 24}","{'att': 430, 'def': 21}",12,6,5,0,2.4978,w,2023-09-16 19:00:00,1,0,0,3,1.6934109999999998
h,1.82246,1.67938,1.82246,1.67938,"{'att': 132, 'def': 23}","{'att': 418, 'def': 11}",7,10,3,2,1.5047000000000001,w,2023-09-23 16:30:00,1,0,0,3,0.14307999999999987
a,1.62815,1.21366,1.62815,1.21366,"{'att': 116, 'def': 19}","{'att': 291, 'def': 24}",12,5,2,2,1.6905999999999999,d,2023-09-26 19:30:00,0,1,0,1,0.41449
h,2.5598,1.07557,2.5598,1.07557,"{'att': 159, 'def': 10}","{'att': 269, 'def': 29}",7,6,1,0,2.3662,w,2023-09-29 19:00:00,1,0,0,3,1.4842300000000002
a,2.99552,0.611577,2.99552,0.611577,"{'att': 74, 'def': 18}","{'att': 333, 'def': 16}",9,2,2,2,2.8416,d,2023-10-08 19:00:00,0,1,0,1,2.383943
h,1.70266,0.453295,1.70266,0.453295,"{'att': 170, 'def': 17}","{'att': 353, 'def': 27}",5,8,1,0,2.3968000000000003,w,2023-10-22 19:00:00,1,0,0,3,1.249365
h,1.32038,0.959404,1.32038,0.959404,"{'att': 286, 'def': 21}","{'att': 376, 'def': 35}",3,10,1,2,1.6608,l,2023-10-28 14:15:00,0,0,1,0,0.3609760000000001
a,1.22041,0.84705,1.22041,0.84705,"{'att': 217, 'def': 15}","{'att': 241, 'def': 37}",9,4,1,0,1.6665,w,2023-11-04 20:00:00,1,0,0,3,0.37336
h,1.81139,1.83858,1.06811,1.83858,"{'att': 126, 'def': 28}","{'att': 325, 'def': 12}",8,5,2,1,1.3178999999999998,w,2023-11-12 15:15:00,1,0,0,3,-0.7704700000000002
